6,9
7,8
11,0
11,0
16,0
1,3e-85
1,5e-85
8,3e-78
2,7e-39
3,6e-37
1,9e-36
2,5e-36
8,7e-33
1,3e-16
2,3e-13
4e-10
1,9e-07
5,9e-06
1,2e-05
3,1e-05
3,5e-05
6,4e-05
7,6e-05
7,8e-05
0,0001
0,0002
0,00031
0,0006
0,00064
0,0016
0,0016
0,0017
0,0029
0,0033
0,0041
0,0056
0,015
0,016
0,026
0,029
0,042
0,046
0,052
0,054
0,056
0,063
0,064
0,074
0,11
0,13
0,14
0,18
0,2
0,2
0,23
0,23
0,28
0,29
0,33
0,35
0,35
0,36
0,41
0,41
0,45
0,45
0,47
0,5
0,52
0,53
0,58
0,58
0,61
0,67
0,73
0,87
0,93
0,94
0,95
0,96
1,1
1,1
1,2
1,2
1,3
1,4
1,5
1,5
1,6
1,6
1,7
1,7
1,7
1,7
1,7
1,7
1,9
1,9
1,9
2,0
2,0
2,0
2,0
2,1
2,1
2,3
2,4
2,4
2,5
2,6
2,6
2,7
2,8
2,8
2,9
2,9
3,0
3,1
0,015
1,6
2,0
3,0
3,5
2,4
6,0
6,6
8,8
8,8
2e-55
1,6e-28
1,5e-22
0,11
0,65
2e-158
2e-116
6,7e-93
2,1
8,1
1e-217
2e-103
7,9e-95
0,37
2,6
0,0
2e-155
2e-150
5e-131
8e-123
7e-120
1,4e-60
1,3e-59
3,1e-39
1,3e-20
3,6e-07
0,014
0,024
0,026
0,071
0,082
0,11
0,13
0,22
0,25
0,28
0,35
0,38
0,4
0,48
0,49
0,59
0,64
0,75
0,82
0,92
1,1
1,1
1,5
1,7
1,7
1,9
2,0
2,1
2,7
2,8
2,8
3,0
3,0
3,2
4,6e-33
4,5e-27
1,1e-18
0,09
3,6
2,8
6,4
18,0
20,0
21,0
1,4e-21
3,9e-19
1,4e-14
7,7e-14
8e-14
2,8e-13
1,6e-10
5,6e-10
9,1e-10
3,5e-09
2,9e-07
1,7e-06
3,6e-06
4e-06
1e-05
0,00023
0,0015
0,0041
0,0059
0,0063
0,013
0,013
0,015
0,015
0,019
0,023
0,041
0,049
0,067
0,074
0,09
0,14
0,15
0,15
0,23
0,3
0,3
0,38
0,39
0,56
0,56
0,56
0,62
0,62
0,68
0,7
0,71
0,75
0,75
0,81
0,84
0,85
0,86
0,88
0,96
1,0
1,1
1,2
1,2
1,3
1,3
1,4
1,4
1,5
1,5
1,5
1,5
1,6
1,6
1,8
1,8
2,0
2,0
2,0
2,1
2,1
2,1
2,3
2,3
2,4
2,6
2,6
2,6
2,6
2,8
2,9
2,9
3,1
3,1
3,1
3,1
3,2
1,3e-22
2,1e-18
7,8e-15
5,4e-13
1,1e-12
1,9e-12
3,4e-09
6,6e-09
9,2e-09
1,1e-08
4,9e-07
1,7e-06
4e-06
8,4e-06
0,00011
0,00015
0,00027
0,0018
0,0031
0,0035
0,005
0,0056
0,0087
0,011
0,018
0,019
0,019
0,07
0,084
0,087
0,096
0,099
0,1
0,1
0,26
0,29
0,33
0,34
0,36
0,37
0,37
0,37
0,45
0,46
0,53
0,54
0,56
0,58
0,58
0,6
0,62
0,71
0,73
0,78
0,78
0,8
0,81
0,81
0,89
0,9
0,92
0,98
1,0
1,1
1,2
1,2
1,2
1,2
1,2
1,2
1,3
1,3
1,4
1,4
1,5
1,5
1,5
1,5
1,5
1,5
1,6
1,7
1,7
1,7
1,8
1,8
1,8
2,0
2,0
2,0
2,0
2,1
2,1
2,1
2,2
2,2
2,2
2,2
2,2
2,4
2,6
2,6
2,7
2,9
3,0
3,0
3,1
3,1
3,2
4,1e-13
2,3e-12
4,3e-06
0,00036
0,0012
0,019
0,11
1,1
1,7
1,8
4,2e-06
7,9e-06
1e-05
1,8e-05
3,5e-05
3,9e-05
4,3e-05
4,7e-05
5,9e-05
0,0001
0,00042
0,00055
0,00098
0,0022
0,0034
0,004
0,004
0,0043
0,0056
0,0058
0,0066
0,0086
0,01
0,011
0,012
0,014
0,019
0,021
0,025
0,031
0,032
0,037
0,04
0,043
0,044
0,047
0,05
0,062
0,15
0,18
0,2
0,21
0,22
0,24
0,29
0,29
0,3
0,34
0,5
0,74
0,76
0,8
1,0
1,1
1,2
1,3
1,5
1,8
1,8
1,8
2,2
2,3
2,3
2,7
2,8
3,1
5,9
34,0
37,0
48,0
60,0
0,00037
0,0061
0,019
0,028
0,042
0,083
0,11
0,11
0,21
0,21
0,22
0,37
0,61
0,65
0,92
0,99
1,4
1,6
1,8
1,8
2,2
2,4
2,5
2,6
2,7
2,7
0,0024
0,0077
0,1
0,13
0,19
0,88
1,5
2,0
2,3
2,7
2,7
0,0006
0,0045
0,0056
0,05
0,15
0,17
0,67
1,1
1,5
1,6
2,2
2,3
2,9
2,6
6,4
9,7
12,0
14,0
0,0
1,7e-87
1,4e-37
1,2e-35
1,8e-35
5e-28
1,3e-27
2,4e-27
8,8e-27
1,1e-26
2,4e-26
4,2e-26
1,1e-25
1,5e-25
2,4e-25
2,4e-25
3,2e-25
4,3e-25
4,7e-25
4,8e-25
4,9e-25
6,3e-25
1,1e-24
1,3e-24
1,4e-24
1,6e-24
1,9e-24
2,1e-24
4,4e-24
3,6e-23
4,7e-23
1,2e-22
1,6e-22
1,8e-22
1,9e-22
2,4e-22
5,9e-22
8,9e-22
1,6e-21
1,9e-21
2,3e-21
2,4e-21
4,5e-21
4,7e-21
5e-21
6e-21
8e-21
1,4e-20
3,1e-20
3,5e-20
4,6e-20
5,4e-20
7,4e-20
1,1e-19
1,2e-19
1,3e-19
1,4e-19
1,5e-19
1,5e-19
1,6e-19
4e-19
5e-19
5,2e-19
6,8e-19
1,1e-18
1,2e-18
1,7e-18
1,8e-18
8,9e-18
1,9e-17
2,5e-17
6,5e-17
1,4e-16
2,5e-16
2,6e-16
2,7e-16
3,7e-16
5,5e-16
5,7e-16
9,9e-16
1,8e-15
5e-15
7,7e-15
1,2e-14
1,9e-14
4,2e-14
1,1e-13
1,2e-13
1,3e-13
4,5e-13
1,2e-12
2,1e-12
1,1e-11
3,2e-11
7,7e-11
2,5e-10
4e-10
9,1e-10
2e-09
2,5e-09
2,9e-09
3e-09
6,8e-09
1,1e-08
1,6e-08
2,6e-08
2,9e-08
4,6e-08
5,8e-08
9,1e-08
1,1e-06
1,1e-06
1,7e-06
3,5e-06
8,1e-06
1,7e-05
2,5e-05
3,1e-05
6,1e-05
9,8e-05
0,00011
0,00012
0,00014
0,00016
0,00022
0,00022
0,00027
0,00032
0,00059
0,00077
0,0011
0,0013
0,0017
0,0025
0,0031
0,0032
0,0033
0,0035
0,0036
0,0037
0,0048
0,0048
0,0078
0,0079
0,0087
0,011
0,026
0,027
0,042
0,05
0,061
0,061
0,071
0,074
0,08
0,082
0,084
0,09
0,095
0,099
0,11
0,14
0,16
0,17
0,19
0,21
0,23
0,27
0,33
0,33
0,35
0,35
0,39
0,41
0,43
0,52
0,52
0,55
0,56
0,59
0,68
0,69
0,69
0,71
0,73
0,78
0,85
0,88
0,88
0,89
0,96
1,1
1,1
1,2
1,2
1,3
1,4
1,4
1,5
1,5
1,7
1,8
1,8
1,8
1,8
1,9
2,0
2,3
2,6
2,7
2,9
3,0
3,1
0,0
1,2e-92
4,5e-41
2,5e-38
2,6e-37
1,7e-30
6,8e-29
1,7e-28
3,7e-28
3,8e-28
8,5e-28
8,9e-28
3,7e-27
7,6e-27
1,5e-26
4,5e-26
6e-26
7,1e-26
7,4e-26
1,4e-25
1,6e-25
2e-25
2,7e-25
3,6e-25
3,7e-25
5,6e-25
9,9e-25
1e-24
1,2e-24
1,3e-24
1,6e-24
1e-23
1,2e-23
1,3e-23
1,5e-23
4,1e-23
5,4e-23
6,1e-23
6,3e-23
1,4e-22
1,8e-22
2e-22
7,3e-22
8e-22
8,1e-22
1e-21
1e-21
2,1e-21
5,2e-21
5,7e-21
6,6e-21
6,9e-21
9e-21
1,1e-20
1,2e-20
1,5e-20
1,9e-20
2,8e-20
2,9e-20
4,4e-20
5,5e-20
5,6e-20
8,6e-20
1,2e-19
2,4e-19
4,1e-19
4,3e-19
8,9e-19
1,8e-18
2,1e-18
2,9e-18
3,1e-18
8,4e-18
1,3e-17
3,6e-17
5,5e-17
6,3e-17
8,4e-17
1,9e-16
1,9e-16
2,3e-15
2,8e-15
2,9e-15
3,6e-15
4,1e-15
5,5e-14
7,1e-14
3,2e-13
3,2e-13
3,3e-13
4,1e-13
5e-13
8,8e-13
4,9e-12
1,3e-11
2,5e-11
6,2e-11
8,6e-11
9,1e-11
2,2e-10
2,9e-10
3,8e-10
2,4e-09
1,5e-08
1,6e-08
1,9e-08
1,2e-07
1,5e-07
1,5e-07
1,5e-07
1,8e-07
2,4e-07
3,5e-07
1,2e-06
1,6e-06
1,8e-05
2,4e-05
4,1e-05
4,2e-05
4,8e-05
5e-05
6,2e-05
9,8e-05
0,0001
0,00014
0,00019
0,00022
0,00024
0,00025
0,00029
0,00038
0,00053
0,00059
0,00075
0,00078
0,00079
0,00093
0,0013
0,0015
0,0021
0,0022
0,0034
0,0038
0,0063
0,0084
0,0084
0,0088
0,0099
0,011
0,012
0,012
0,016
0,024
0,025
0,026
0,029
0,032
0,035
0,038
0,039
0,041
0,042
0,048
0,059
0,066
0,079
0,12
0,13
0,14
0,19
0,19
0,26
0,26
0,28
0,31
0,35
0,38
0,4
0,42
0,46
0,46
0,47
0,5
0,53
0,57
0,65
0,69
0,74
0,75
0,77
0,79
0,83
0,87
0,92
0,94
1,0
1,1
1,1
1,1
1,2
1,3
1,3
1,3
1,3
1,3
1,4
1,4
1,4
1,4
1,5
1,5
1,7
1,8
1,8
1,8
1,8
2,0
2,2
2,2
2,3
2,3
2,3
2,4
2,4
2,5
2,5
2,5
2,7
2,7
2,9
3,0
3,0
3,1
3,1
3,2
0,0
7e-90
6,2e-39
6,6e-36
4e-35
5,7e-28
2,3e-27
3e-27
3,3e-26
3,7e-26
9,8e-26
2,2e-25
3,6e-25
4e-25
5,5e-25
7,5e-25
1,7e-24
2e-24
2e-24
2,4e-24
2,6e-24
6e-24
1e-23
1,1e-23
1,1e-23
1,2e-23
1,4e-23
5,1e-23
5,8e-23
9,4e-23
1,1e-22
1,2e-22
2e-22
2e-22
2,2e-22
3,8e-22
4e-22
7,3e-22
1,6e-21
3e-21
4,2e-21
5,6e-21
7,7e-21
1,1e-20
1,9e-20
2,2e-20
5,1e-20
7e-20
9e-20
9,8e-20
1,3e-19
1,3e-19
1,7e-19
2e-19
2,1e-19
2,3e-19
2,7e-19
3,7e-19
4,4e-19
1,1e-18
1,5e-18
1,5e-18
1,9e-18
2e-18
2e-18
7,1e-18
1,1e-17
1,1e-17
1,4e-17
3,6e-17
4,5e-17
7,7e-17
2,6e-16
4,4e-16
4,7e-16
6,5e-16
6,6e-16
1,7e-15
1,9e-15
2,9e-15
3,9e-15
4,5e-15
7,6e-15
1,2e-14
7,8e-14
2,1e-13
7,5e-13
8,5e-13
9,5e-13
1,3e-12
3,4e-12
4,3e-12
7,3e-12
1,3e-11
7e-11
5,7e-10
8,4e-10
8,5e-10
8,8e-10
4,2e-09
5,8e-09
5,8e-09
1,4e-08
2e-08
5,8e-08
1e-07
1,7e-07
2,7e-07
2,9e-07
9,1e-07
9,3e-07
3,1e-06
5,8e-06
8,7e-06
9,5e-06
1,8e-05
2,5e-05
2,6e-05
3,4e-05
7,1e-05
0,0001
0,00014
0,00017
0,00017
0,00028
0,00031
0,00033
0,0004
0,0006
0,0017
0,002
0,002
0,0023
0,0026
0,0034
0,0038
0,0053
0,0058
0,0084
0,0089
0,011
0,012
0,014
0,016
0,017
0,017
0,021
0,021
0,028
0,031
0,031
0,038
0,045
0,052
0,055
0,063
0,073
0,076
0,086
0,094
0,1
0,14
0,14
0,19
0,23
0,27
0,28
0,29
0,29
0,4
0,41
0,42
0,47
0,54
0,57
0,8
0,84
0,87
0,9
0,91
0,92
0,98
1,0
1,1
1,2
1,5
1,5
1,5
1,6
1,7
1,8
1,9
2,0
2,3
2,4
2,6
2,6
2,6
2,7
3,1
3,2
8e-130
2,3e-95
2,8e-67
6e-65
2,1e-64
1,6e-58
1,6e-52
3e-52
1,8e-51
2,8e-51
1,3e-50
2,5e-50
2,6e-50
7,1e-50
8,8e-49
1e-48
1,8e-43
5,6e-37
1,7e-33
1,8e-33
3,6e-33
9e-31
2e-29
6,4e-29
1e-28
6,6e-28
1,2e-27
1,4e-27
2e-27
3,1e-27
5,7e-27
6,1e-27
7,3e-26
1,9e-24
7,4e-24
7,7e-24
7,8e-24
3,6e-23
3,7e-23
4,9e-23
1,8e-22
3,3e-21
3,4e-21
1,6e-20
1,2e-18
2,4e-18
7,5e-18
7,5e-18
2,2e-16
5,5e-16
5,6e-16
9,2e-16
9,2e-15
1,5e-14
2,4e-14
2,4e-14
2,4e-14
3,1e-14
6,4e-14
8,1e-14
1,4e-13
2,3e-13
4,4e-13
1,4e-12
2,5e-12
2,8e-12
5,6e-12
1,1e-11
1,7e-11
2,1e-11
2,2e-11
2,5e-11
3,4e-11
5e-11
5,9e-11
9,5e-11
9,7e-11
3e-10
3e-10
3,2e-10
4,2e-10
5,4e-10
1e-09
1,7e-09
1,8e-09
3,4e-09
5,4e-09
6,2e-09
8,1e-09
1,1e-08
1,1e-08
1,2e-08
1,9e-08
2,1e-08
2,4e-08
2,4e-08
2,5e-08
2,5e-08
2,6e-08
2,8e-08
3,3e-08
3,5e-08
3,6e-08
4,1e-08
4,1e-08
4,2e-08
7e-08
1,1e-07
1,1e-07
1,3e-07
1,4e-07
