64,10;2
19,83;7
72,38;1
47,93;8
48,64;5
93,84;1
72,77;1
44,89;10
44,88;10
72,73;8
32,48;27
32,49;12
44,83;113
32,47;61
44,81;10
32,45;16
32,42;9
32,43;164
72,79;3
32,41;33
55,67;4
47,92;26
55,65;7
55,64;1
55,63;1
55,62;3
55,61;3
87,43;2
61,18;1
19,74;8
53,98;3
55,69;1
55,68;3
97,31;1
71,09;2
49,14;8
47,95;17
40,87;14
37,98;10
37,99;7
65,01;2
48,89;26
40,86;15
37,92;6
37,93;157
88,34;1
48,84;19
37,96;13
37,97;41
37,94;8
48,80;13
40,84;7
26,10;20
47,94;9
40,82;50
45,59;11
45,58;3
72,00;1
45,53;5
73,13;3
45,51;17
40,80;13
45,57;10
45,56;16
45,55;6
73,15;1
44,72;8
80,35;1
19,38;4
19,39;4
26,38;21
26,39;70
26,36;74
26,37;73
26,34;24
26,35;32
26,32;252
26,33;14
26,30;22
19,33;6
20,44;10
32,92;14
32,95;46
37,22;16
57,58;13
43,29;4
44,74;38
56,16;6
77,23;1
47,96;7
18,06;2
72,09;2
77,27;1
65,83;1
59,63;3
83,70;1
20,47;7
49,27;3
49,24;7
49,25;22
49,22;6
34,38;152
46,98;6
46,99;17
34,35;11
34,34;31
34,37;2
34,36;10
34,31;33
34,30;7
34,33;60
49,29;6
99,60;1
42,01;7
59,62;5
44,85;13
68,59;2
87,04;1
55,11;1
68,57;2
68,54;2
30,22;17
30,23;153
30,20;24
30,21;56
30,26;70
30,27;18
30,24;8
30,25;31
62,80;1
53,69;7
30,28;44
30,29;21
19,50;4
52,20;3
35,90;136
35,91;7
35,92;25
48,66;21
35,94;47
35,95;4
35,96;34
35,97;8
35,98;14
19,56;2
70,90;1
48,69;2
48,68;20
48,37;22
19,57;7
69,99;1
73,79;1
18,05;2
19,54;3
29,08;29
29,09;119
29,06;42
29,07;84
29,04;11
29,05;27
29,02;24
29,03;170
29,00;46
29,01;29
60,53;12
39,79;5
60,56;2
60,54;1
60,55;2
18,21;1
18,22;1
18,24;1
18,26;1
86,42;1
48,07;19
53,63;4
59,67;1
86,93;1
60,21;1
50,68;10
50,69;11
92,33;1
60,88;1
66,28;1
50,60;17
50,61;6
63,53;1
50,63;13
50,64;9
50,65;18
50,66;12
60,26;1
75,61;1
75,60;1
83,89;1
28,49;28
28,48;26
74,10;1
28,45;40
28,44;49
28,47;39
28,46;52
28,41;72
28,40;92
28,43;67
28,42;80
50,86;5
29,30;20
50,84;3
50,85;8
50,82;13
50,83;8
50,80;5
85,49;1
52,94;85
50,88;17
50,89;8
38,70;7
83,82;1
59,65;4
41,45;10
71,03;1
45,34;3
61,49;2
43,31;9
19,75;8
54,99;1
61,54;24
83,81;2
61,50;1
85,02;8
51,28;20
54,91;4
54,90;14
48,04;10
71,00;1
85,08;1
51,22;16
51,21;8
54,96;4
59,64;5
50,59;6
69,01;1
43,35;8
50,58;8
42,07;13
33,95;14
48,34;11
48,03;4
47,49;8
23,40;68
23,41;14
23,42;40
23,43;22
83,06;2
23,45;24
23,46;49
23,47;57
23,48;47
21,43;75
21,40;14
21,41;13
21,46;11
21,47;10
21,44;5
21,45;16
63,57;1
47,23;7
81,02;1
81,03;1
51,98;5
62,58;1
62,50;43
62,54;1
84,45;1
84,44;1
58,16;4
48,01;4
73,70;1
43,46;1
22,07;26
22,06;30
22,05;25
22,04;11
22,03;31
22,02;28
22,01;16
22,00;32
20,00;67
20,03;2
20,02;1
20,05;5
20,04;1
22,09;33
22,08;30
25,46;11
73,71;1
41,70;5
78,57;1
20,48;17
41,73;8
70,38;1
49,04;15
41,72;4
52,88;12
52,89;6
72,01;2
52,84;3
41,75;15
52,86;8
52,87;6
57,81;4
49,06;28
52,82;23
41,74;16
47,26;15
34,39;10
34,10;5
24,09;31
24,08;23
51,88;10
24,05;51
24,04;40
24,07;62
24,06;32
24,01;17
24,00;107
24,03;46
24,02;31
46,97;6
49,02;13
63,13;1
49,03;14
47,27;17
41,80;5
56,79;3
23,82;13
79,35;1
56,74;1
56,77;2
23,83;39
56,71;2
54,97;1
99,55;1
56,72;2
74,43;1
51,81;17
49,78;2
58,22;2
51,80;12
22,64;42
49,62;11
51,83;6
44,94;8
37,73;5
55,38;10
44,97;8
44,90;34
44,91;3
44,92;13
44,93;15
51,85;56
44,98;6
44,99;5
23,89;42
72,60;1
56,81;5
32,79;88
32,78;6
22,39;33
57,86;4
32,73;115
32,72;10
32,71;37
32,70;8
32,77;11
32,76;74
32,75;9
32,74;30
55,70;6
55,71;4
55,72;1
55,73;3
55,74;6
55,75;4
55,76;3
55,78;1
55,79;7
57,85;1
56,89;2
52,21;12
55,33;3
41,83;6
48,98;20
48,99;14
76,92;9
76,94;2
88,03;1
48,91;8
48,92;16
88,00;2
48,94;17
48,95;19
48,96;31
48,97;11
45,44;1
45,45;185
45,47;1
45,40;10
45,41;6
45,42;9
45,43;9
45,48;1
45,49;1
34,99;4
19,49;4
19,48;7
26,09;173
26,08;7
52,51;5
26,03;76
26,02;51
26,01;27
26,00;97
26,07;20
26,06;51
26,05;32
26,04;69
77,35;1
48,16;5
77,32;1
90,74;1
82,60;2
52,43;9
42,56;5
18,89;1
17,28;3
42,57;15
74,53;2
42,54;10
49,13;6
25,93;137
49,11;12
42,55;32
49,17;11
49,16;8
34,28;4
34,29;161
34,26;12
34,27;15
34,24;11
34,25;51
34,22;12
34,23;29
34,20;5
34,21;152
19,55;5
42,50;69
43,44;3
24,60;47
54,20;4
41,47;5
18,81;3
53,96;3
87,30;1
87,37;1
87,35;1
54,02;5
70,86;1
73,82;1
30,19;133
30,18;13
30,17;37
30,16;99
30,15;29
30,14;70
30,13;18
30,12;81
30,11;67
30,10;40
48,76;9
42,74;9
48,74;6
48,75;10
35,69;5
35,68;17
48,70;17
48,71;7
35,65;13
35,64;18
35,67;12
35,66;15
35,61;10
35,60;6
48,78;27
35,62;47
29,39;14
29,38;32
96,29;1
29,33;75
29,32;38
29,31;118
30,07;26
29,37;36
29,36;43
29,35;73
29,34;18
42,75;7
48,43;7
60,69;1
48,42;5
60,67;1
60,66;6
60,64;1
48,41;11
60,61;6
90,67;3
74,71;1
19,66;4
74,72;1
41,09;3
48,47;5
90,68;3
48,46;7
31,25;320
24,85;27
31,27;9
31,26;5
31,21;23
35,78;16
31,23;8
31,22;16
44,70;3
89,47;1
29,23;93
31,29;18
31,28;15
68,67;2
35,99;3
40,57;11
68,63;2
28,58;1
28,59;5
28,57;778
28,54;12
42,77;10
28,52;21
28,53;11
28,50;37
28,51;26
24,61;20
48,48;35
40,52;13
35,72;2
40,53;3
35,73;5
32,46;27
43,39;3
63,66;3
70,54;1
32,44;4
85,71;5
41,97;5
54,88;4
44,80;5
61,42;6
55,96;4
61,40;2
58,56;2
41,53;13
44,87;11
51,32;11
54,81;4
51,34;15
51,35;30
54,84;21
40,59;9
54,26;4
32,40;7
44,84;6
21,77;21
21,76;15
21,75;8
21,74;53
21,73;5
21,72;17
21,71;21
21,70;16
36,40;10
21,79;39
21,78;26
54,27;4
46,41;8
83,39;3
83,38;1
16,17;1
63,46;1
51,25;6
83,33;11
34,86;15
60,84;2
84,56;3
46,42;5
60,81;3
84,51;1
60,83;3
84,53;1
46,45;12
19,61;8
60,89;2
53,30;6
46,44;4
47,43;8
21,30;15
68,46;1
46,47;2
53,36;3
46,46;14
62,96;3
53,37;9
75,23;1
19,60;4
72,11;3
22,10;13
22,11;40
22,12;37
22,13;24
22,14;27
22,15;19
22,16;17
22,17;22
22,18;16
22,19;15
20,10;8
20,11;7
20,16;7
47,50;19
20,14;6
47,52;14
53,39;2
48,67;9
78,40;1
68,02;1
78,45;1
62,76;1
67,35;1
67,34;2
67,37;1
67,36;1
67,31;1
52,95;1
67,33;2
62,90;2
67,39;3
17,24;1
42,89;2
82,17;1
82,14;1
50,38;6
16,81;1
24,18;59
24,19;59
24,16;33
24,17;42
24,14;101
24,15;25
24,12;29
24,13;11
24,10;69
42,86;379
62,91;2
60,77;1
35,48;160
56,68;6
56,69;2
56,66;3
56,67;11
56,64;9
56,65;1
56,62;2
56,63;1
56,60;7
62,17;1
43,60;10
93,26;1
39,29;141
93,20;1
43,61;13
39,25;11
39,24;16
39,27;11
39,26;10
39,21;6
23,73;54
39,23;8
39,22;68
32,64;14
32,65;115
32,66;9
23,72;21
32,60;8
32,61;147
32,62;25
32,63;42
35,31;3
43,64;30
32,68;10
32,69;125
43,65;5
72,99;1
43,66;9
72,95;1
72,94;1
72,97;2
43,67;9
72,90;1
72,93;1
55,89;2
55,88;5
84,91;2
55,85;1
55,84;4
44,71;14
48,88;6
55,81;9
55,80;2
55,83;7
48,87;8
31,50;20
48,86;8
84,94;1
65,08;1
37,90;11
44,01;4
37,91;8
52,58;15
76,85;1
48,83;4
41,63;9
48,82;7
45,31;15
45,30;11
45,33;18
73,33;10
45,35;7
48,81;9
45,37;9
45,36;19
45,39;4
45,38;7
37,95;14
64,79;1
26,14;102
26,15;75
26,16;30
26,17;53
40,83;8
26,11;44
26,12;41
26,13;52
41,60;3
26,18;23
26,19;122
40,89;7
40,88;6
64,74;2
19,58;5
19,59;8
36,19;19
36,18;14
42,38;6
36,15;6
36,14;33
36,17;109
19,51;11
36,11;128
36,10;7
36,13;13
36,12;9
77,40;1
61,52;1
64,77;1
77,47;1
43,87;6
50,81;8
25,35;70
64,71;18
43,85;8
52,91;1
19,92;4
43,82;6
43,34;1
43,83;3
34,19;24
34,18;47
49,08;7
43,80;7
87,25;1
34,13;17
34,12;43
34,11;15
43,81;14
34,17;23
49,01;7
34,15;141
34,14;6
88,14;1
87,27;1
88,10;1
52,90;10
51,38;7
63,68;1
80,08;1
58,96;4
68,76;1
58,91;1
46,06;5
54,38;5
23,12;48
30,08;50
30,09;29
52,97;5
43,88;10
57,71;1
30,00;536
30,01;2
30,02;2
30,03;13
30,04;28
30,05;28
30,06;17
44,19;30
29,24;13
29,25;53
29,26;23
29,27;132
29,20;49
29,21;89
29,22;21
35,79;13
35,76;9
35,77;12
35,74;8
35,75;14
29,28;17
29,29;64
35,70;5
35,71;314
74,88;1
44,14;21
44,15;5
50,56;6
20,53;12
60,78;5
45,50;7
86,63;3
60,71;12
86,60;1
60,74;1
60,76;2
86,64;1
74,66;1
90,13;1
17,78;1
53,18;3
45,54;16
56,12;1
31,36;28
31,37;144
31,34;87
31,35;17
31,32;11
31,33;81
31,30;48
31,31;44
92,16;1
92,12;1
31,38;5
31,39;10
73,52;1
28,69;32
28,68;43
68,74;1
68,75;10
53,19;15
92,23;1
28,63;23
28,62;17
28,61;15
28,60;8
28,67;23
28,66;23
28,65;32
28,64;26
64,87;1
39,14;3
54,34;3
47,98;9
75,97;1
39,16;10
62,05;1
62,57;1
59,46;2
44,77;4
19,35;4
78,00;1
41,68;1
53,82;9
61,73;5
61,72;3
19,37;4
54,33;3
85,67;7
85,64;3
61,74;1
48,60;8
61,78;1
47,04;5
19,31;6
22,54;47
62,94;1
80,38;1
57,73;2
41,69;2
26,31;2
42,25;23
58,75;3
21,60;18
21,61;21
21,62;36
42,24;7
21,64;19
21,65;19
21,66;12
21,67;26
21,68;23
78,08;1
73,51;1
42,22;38
83,28;1
63,38;1
42,21;14
66,88;1
63,31;1
63,33;4
57,75;5
63,35;1
18,71;2
66,80;1
60,96;1
60,94;1
60,95;1
84,25;3
84,24;1
66,42;1
22,26;21
66,41;1
59,43;1
33,05;22
33,04;31
33,07;15
33,06;23
33,01;25
33,00;22
33,03;17
33,02;26
47,21;5
33,09;22
33,08;32
25,87;30
20,27;6
20,26;8
20,25;11
20,24;12
20,23;7
20,22;13
20,21;10
87,26;1
20,29;6
20,28;3
57,89;38
61,70;2
47,48;12
43,14;21
47,46;22
57,82;5
47,44;7
57,80;4
47,42;14
43,17;12
47,40;7
47,41;15
69,64;2
43,16;5
61,75;2
48,11;12
42,79;3
62,89;1
48,12;10
17,57;1
67,26;1
67,27;1
67,23;1
67,21;1
69,61;1
24,29;59
24,28;13
88,85;1
78,95;1
82,24;2
24,23;23
24,22;44
24,21;47
24,20;29
24,27;39
24,26;51
24,25;11
24,24;82
48,18;19
60,58;1
46,76;5
48,19;6
91,55;1
35,05;25
79,18;1
56,59;2
77,20;1
19,42;2
79,10;1
56,52;42
56,51;3
56,50;8
56,57;4
56,56;2
56,55;5
79,17;1
66,67;40
90,89;1
39,38;13
39,39;116
39,36;14
39,37;11
39,34;22
39,35;11
39,32;16
49,09;8
39,30;6
39,31;12
32,11;24
32,10;64
32,13;7
32,12;23
32,15;2
32,14;178
32,17;29
32,16;15
32,19;18
32,18;54
50,33;4
72,87;1
72,84;1
72,85;1
49,23;19
53,13;5
41,39;8
41,38;112
55,98;3
55,99;3
41,35;10
41,34;5
41,37;8
55,95;5
41,31;4
41,30;49
41,33;23
41,32;12
59,81;3
46,96;10
59,83;9
59,85;3
59,84;2
59,87;1
59,86;2
59,88;1
46,94;25
46,95;9
56,73;5
94,08;1
46,92;6
46,93;8
45,22;11
45,23;8
45,20;6
45,21;7
45,26;14
46,90;9
45,24;25
45,25;6
57,74;2
45,28;20
46,91;20
26,61;78
26,60;83
26,63;27
26,62;38
26,65;13
26,64;31
40,96;29
26,66;2
26,69;18
26,68;7
19,69;1
19,68;4
49,05;4
36,08;16
36,09;21
36,06;2
36,07;48
36,04;32
36,05;34
36,02;11
36,03;16
36,00;177
36,01;3
54,01;16
77,55;2
57,70;1
22,94;29
68,21;1
35,30;1
34,04;112
34,05;10
34,06;12
34,07;42
34,00;95
34,01;9
34,02;18
34,03;8
53,17;6
62,04;2
34,08;10
34,09;142
49,79;6
63,39;1
47,47;7
83,29;1
55,39;5
49,70;23
49,73;3
75,45;1
49,75;7
49,74;12
63,79;4
49,76;6
27,80;30
65,09;1
52,72;5
59,60;3
41,12;13
37,45;5
37,44;16
37,47;5
37,46;7
37,41;6
41,11;13
37,43;9
52,74;8
54,07;7
48,23;7
27,83;41
74,16;2
41,17;2
63,78;3
41,16;5
41,15;7
47,58;9
41,14;13
29,51;94
29,50;27
29,53;33
29,52;53
29,55;124
29,54;9
29,57;44
29,56;21
29,59;50
35,42;102
35,41;8
48,57;39
35,47;10
35,46;7
35,45;18
48,53;20
22,20;4
17,86;1
40,03;5
57,55;2
54,50;1
65,15;1
36,16;6
41,77;14
74,52;1
90,00;3
74,56;1
74,55;1
17,27;1
74,18;1
60,93;1
28,74;85
28,75;76
28,76;37
28,77;103
28,70;70
31,06;22
31,05;16
28,73;28
92,00;1
19,64;9
31,09;24
31,08;97
28,78;22
28,79;85
41,76;14
75,58;1
87,50;4
68,89;2
42,53;8
87,57;1
97,42;1
68,87;1
96,07;3
68,83;1
75,57;2
92,31;1
42,94;12
48,22;6
91,67;2
80,39;3
61,68;3
61,69;2
61,64;1
61,65;2
61,66;1
61,67;3
85,53;1
61,61;1
85,51;2
61,63;1
86,75;1
86,76;1
54,09;6
86,71;1
86,72;1
86,73;1
40,13;6
68,29;1
86,78;1
48,65;35
21,99;23
21,98;24
43,30;6
21,95;40
21,94;19
21,97;22
21,96;13
21,91;13
21,90;34
21,93;29
21,92;16
66,99;2
63,28;1
23,98;25
