76,5
76,4
75,0
74,7
73,9
73,7
73,4
72,7
72,1
71,6
70,6
67,8
66,0
64,9
63,9
62,1
61,1
58,7
55,5
55,2
54,3
54,3
52,6
51,9
51,0
48,1
47,9
47,0
46,7
45,8
43,6
43,3
43,3
42,8
42,3
41,2
39,7
39,3
39,2
39,1
37,7
35,0
34,8
34,2
33,9
32,5
31,6
31,3
30,8
30,2
28,8
28,2
28,2
27,5
27,4
27,1
26,6
24,5
22,8
21,9
21,2
20,6
20,3
100,0
100,0
100,0
100,0
100,0
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,5
99,5
99,5
99,5
99,5
99,5
99,4
99,4
99,4
99,4
99,4
99,4
99,3
99,3
99,3
99,3
99,2
99,2
99,1
99,1
99,1
99,1
99,1
98,9
98,9
98,8
98,8
98,8
98,7
98,7
98,7
98,5
98,4
98,4
98,3
98,2
98,2
98,1
98,1
98,1
97,8
97,5
97,5
97,5
97,2
97,1
97,1
97,1
97,1
97,0
97,0
96,7
96,6
95,9
95,7
95,5
95,5
95,4
95,4
95,3
95,0
95,0
94,8
94,6
94,5
94,4
94,4
94,3
94,0
93,7
93,6
93,3
93,3
93,3
93,1
92,6
92,3
91,7
91,6
90,8
90,5
89,1
88,2
88,2
88,0
87,6
87,2
86,8
86,7
85,6
83,3
83,1
82,9
82,2
81,5
80,9
80,2
80,1
79,8
79,6
78,5
76,7
75,8
74,0
69,8
68,7
67,6
63,8
63,6
58,8
58,8
57,7
56,3
54,7
53,1
52,5
51,5
50,1
50,1
49,6
48,7
47,5
46,4
44,2
43,2
42,2
41,9
41,4
41,0
40,2
39,3
38,4
38,2
36,6
36,0
36,0
35,4
33,8
33,4
33,3
33,2
33,0
32,2
31,9
31,7
31,6
31,4
30,8
30,6
28,7
28,1
27,8
27,7
27,7
26,2
25,1
24,6
24,5
24,2
24,1
23,6
23,5
23,3
22,9
22,9
22,1
22,0
21,3
20,8
20,7
20,5
20,3
20,0
100,0
100,0
100,0
100,0
100,0
99,9
99,9
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,6
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,3
99,3
99,3
99,2
99,2
99,2
99,2
99,2
99,1
99,1
99,1
99,1
99,1
99,0
99,0
98,9
98,8
98,7
98,7
98,7
98,7
98,6
98,5
98,5
98,4
98,3
98,0
98,0
98,0
97,9
97,7
97,7
97,7
97,6
97,5
97,3
97,2
97,1
97,0
97,0
96,7
96,7
96,4
96,2
96,1
96,1
95,8
95,7
95,7
95,6
95,2
95,0
94,8
94,7
94,7
94,3
94,2
94,2
94,0
93,6
92,1
91,9
91,8
91,6
91,4
90,8
90,5
89,6
89,4
88,2
88,0
87,0
86,9
86,0
85,6
85,3
85,2
84,0
84,0
82,4
81,8
81,7
80,3
79,1
77,9
77,4
76,2
74,9
74,5
73,1
72,2
71,6
67,7
67,4
63,8
60,8
58,3
57,9
57,4
57,3
52,3
52,1
51,5
49,5
47,5
46,6
40,8
39,9
39,3
38,7
38,7
38,4
37,4
36,9
35,3
33,6
31,0
30,7
30,7
29,9
28,4
27,6
27,2
26,4
24,2
23,4
22,8
22,6
22,4
22,1
20,3
20,1
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,8
99,8
99,8
99,8
99,8
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,6
99,6
99,6
99,5
99,4
99,4
99,4
99,2
99,2
99,2
99,2
99,0
99,0
99,0
99,0
99,0
98,9
98,9
98,9
98,8
98,8
98,7
98,6
98,6
98,6
98,5
98,5
98,4
98,4
98,4
98,4
98,3
98,3
98,3
98,2
98,2
98,1
98,1
98,1
98,0
98,0
97,9
97,9
97,9
97,8
97,7
97,7
97,6
97,6
97,6
97,6
97,5
97,5
97,5
97,5
97,5
97,5
97,4
97,4
97,4
97,4
97,4
97,4
97,4
97,4
97,3
97,2
97,2
97,2
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,1
97,0
97,0
97,0
96,9
96,9
96,9
96,9
96,8
96,8
96,8
96,8
96,8
96,8
96,8
96,7
96,7
96,6
96,6
96,6
96,6
96,5
96,5
96,4
96,4
96,3
96,2
96,2
96,1
96,0
95,8
95,8
95,8
95,7
95,7
95,6
95,6
95,6
95,6
95,4
95,2
95,1
95,1
95,0
94,9
94,6
94,6
94,4
94,4
94,3
94,3
94,2
94,0
93,8
93,0
93,0
92,7
92,6
92,5
92,5
92,1
92,0
91,9
91,4
90,8
90,3
89,8
89,6
89,6
89,4
88,6
88,6
88,5
87,9
87,6
87,6
87,5
87,3
87,2
86,4
86,0
85,9
85,7
85,5
85,4
85,3
85,3
85,2
84,7
84,6
84,3
84,2
83,9
83,7
82,9
81,8
80,4
80,2
78,8
77,5
77,4
77,4
75,0
74,6
72,4
72,3
71,3
70,2
67,1
66,6
66,1
64,2
64,1
63,9
62,6
61,7
61,3
61,3
60,9
59,9
58,6
57,2
57,0
55,9
55,6
55,1
54,7
53,9
52,3
49,5
47,2
47,2
47,0
45,7
44,9
44,4
42,9
42,7
41,5
40,7
38,6
36,8
35,8
31,8
30,9
30,2
29,2
29,0
28,1
28,1
27,3
26,6
26,0
24,3
22,7
21,3
20,5
20,5
100,0
98,0
97,8
97,7
97,7
97,6
96,9
96,7
96,7
96,7
96,5
96,4
96,1
96,1
95,8
95,8
95,7
95,4
95,2
95,1
95,0
94,7
94,0
92,3
92,2
90,5
89,2
87,6
86,3
67,9
64,5
63,1
57,9
49,3
46,1
45,6
45,3
44,8
44,8
40,4
39,2
37,2
99,9
99,7
99,3
99,2
99,2
99,2
99,1
99,0
98,7
98,6
98,6
98,6
98,5
98,5
98,4
98,4
98,4
98,3
98,2
98,1
98,0
98,0
98,0
97,9
97,9
97,9
97,8
97,8
97,8
97,8
97,7
97,7
97,6
97,4
97,4
97,3
97,3
97,3
97,1
96,8
96,6
96,6
96,5
96,4
95,7
95,2
95,1
95,0
94,5
93,9
93,3
92,9
91,9
91,6
91,2
90,3
89,1
87,6
84,8
84,0
83,0
82,7
77,5
77,3
74,9
74,2
67,6
66,1
65,4
56,2
55,6
53,2
52,5
52,2
51,5
44,2
41,5
37,6
37,2
30,4
28,5
27,9
26,4
22,9
21,6
11,7
8,2
7,3
6,9
14,8
4,4
4,4
3,2
3,2
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
99,9
99,9
99,9
99,9
99,9
99,9
99,0
98,8
98,8
98,8
98,2
82,6
82,6
43,7
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,8
98,7
98,5
98,4
98,3
98,3
87,4
78,5
94,6
94,4
94,3
93,5
93,1
92,4
91,9
91,9
91,9
89,2
88,7
87,7
87,3
86,8
86,5
86,4
84,0
84,0
82,0
80,6
80,2
79,1
78,3
75,3
75,3
72,7
71,7
68,9
67,0
66,1
64,9
63,7
50,6
47,5
46,6
46,1
38,9
37,2
35,9
27,6
22,3
22,0
20,1
46,4
32,8
32,5
21,1
18,6
99,6
99,6
99,6
99,6
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,5
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,4
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,2
99,1
99,1
99,1
99,1
99,1
99,1
99,1
99,1
99,1
99,1
99,1
99,1
99,1
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,9
98,9
98,9
98,9
98,9
98,9
98,8
98,8
98,8
98,8
98,7
98,7
98,7
98,7
98,6
98,6
98,5
98,4
98,4
98,4
98,3
98,3
98,3
98,2
98,2
98,2
98,2
98,2
98,1
98,1
98,1
98,1
98,0
98,0
97,9
97,9
97,9
97,9
97,9
97,9
97,9
97,9
97,9
97,9
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,7
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,6
97,5
97,5
97,5
97,5
97,5
97,5
97,4
97,4
97,4
97,2
96,9
96,0
95,2
82,1
77,1
29,1
22,0
10,7
9,8
6,7
4,9
14,3
9,5
8,8
6,6
5,4
10,0
8,6
6,4
5,8
5,0
7,5
7,0
5,2
4,8
4,7
25,0
12,1
9,3
9,3
7,5
37,3
34,4
28,9
22,3
17,3
59,4
44,0
38,4
37,3
36,8
34,6
34,3
32,1
32,0
31,9
31,8
30,6
30,5
27,9
27,0
24,7
21,8
20,8
16,1
12,3
12,1
98,6
98,5
98,3
98,3
98,2
97,9
97,6
96,5
95,7
95,5
95,3
94,9
91,0
89,8
75,5
70,0
64,9
62,6
31,2
25,1
22,2
21,2
20,7
20,0
31,6
23,8
13,2
9,9
9,2
15,7
13,8
9,7
7,2
7,1
15,0
8,3
7,8
6,1
5,7
66,0
42,6
36,5
32,0
27,9
27,8
27,3
23,5
22,4
21,2
20,2
95,7
95,6
94,9
94,8
94,4
94,3
93,7
93,7
93,6
93,6
93,5
93,5
93,0
92,8
92,7
92,2
92,2
91,0
90,5
90,4
89,8
89,4
88,9
88,8
88,5
88,3
87,3
86,9
86,7
86,6
86,6
86,5
85,9
85,9
82,3
82,0
82,0
81,5
80,9
80,0
79,6
78,7
78,7
78,4
78,1
76,9
76,7
76,6
76,1
75,0
75,0
74,4
74,1
73,9
73,4
73,4
72,4
72,3
72,2
72,1
72,1
72,0
71,5
71,4
70,8
70,5
70,4
70,3
69,4
69,3
68,7
68,1
67,9
67,3
67,2
66,2
65,9
65,5
65,4
65,3
65,2
63,7
62,2
61,2
60,6
59,7
58,5
58,3
55,9
55,1
53,3
52,9
52,3
50,9
50,8
49,9
49,1
48,9
47,2
46,2
45,0
44,7
44,4
41,8
40,6
39,1
38,4
37,8
37,0
36,8
35,1
33,4
33,2
33,0
32,7
30,1
30,0
29,1
28,8
28,7
28,6
28,4
28,2
27,7
27,5
26,3
26,2
25,9
23,6
23,4
23,3
22,9
22,8
22,4
22,3
21,6
20,3
20,0
46,1
18,9
12,3
6,8
4,4
97,2
96,5
96,3
95,6
62,8
52,8
29,8
99,8
99,2
98,6
98,6
96,2
83,7
82,1
82,1
69,5
37,9
20,1
99,9
20,6
10,3
7,8
6,4
100,0
98,3
97,7
97,4
97,2
97,0
96,9
96,4
96,4
96,1
96,1
96,1
96,1
96,0
95,9
95,8
95,8
95,7
95,6
95,6
95,5
95,5
95,4
95,4
95,4
95,3
95,3
95,2
95,2
95,2
95,2
95,1
95,1
95,0
94,9
94,7
94,7
94,6
94,6
94,5
94,5
94,4
94,4
94,4
94,3
94,3
94,2
94,2
94,2
94,2
94,1
94,1
93,9
93,9
93,3
93,1
93,0
92,9
92,2
92,0
91,8
91,6
86,8
86,7
83,8
83,6
82,5
76,2
62,6
41,0
99,3
98,2
97,6
97,2
97,1
96,9
96,8
96,3
96,2
96,0
96,0
96,0
96,0
96,0
95,8
95,7
95,6
95,6
95,5
95,5
95,4
95,3
95,3
95,3
95,3
95,2
95,1
95,1
95,0
95,0
95,0
95,0
94,9
94,8
94,8
94,6
94,6
94,5
94,5
94,3
94,2
94,1
94,1
94,1
94,0
93,9
93,9
93,9
93,8
93,8
93,8
93,8
93,7
93,5
93,2
93,1
92,2
92,1
91,9
91,5
91,5
91,0
88,0
86,9
86,3
84,4
82,1
75,7
58,3
43,0
39,6
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,8
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,7
99,6
99,6
99,6
99,6
99,6
99,5
99,5
99,4
99,4
99,4
99,4
99,4
99,3
99,3
99,1
99,1
99,0
98,9
98,3
97,5
96,5
95,4
92,4
90,4
81,6
79,2
77,8
36,9
26,9
99,2
97,7
95,4
95,4
51,4
47,6
28,9
28,3
27,5
99,3
99,2
99,1
99,1
99,0
99,0
98,9
96,7
95,9
95,1
94,4
90,6
90,1
82,7
79,3
78,2
72,6
72,4
72,2
66,8
62,5
60,9
49,0
43,3
42,3
39,6
38,7
36,8
35,8
31,0
26,5
25,3
24,8
24,2
24,1
23,2
23,0
21,8
100,0
80,1
47,5
39,9
38,7
36,7
26,7
26,5
53,5
39,3
31,1
30,2
24,6
24,3
26,7
25,1
24,1
21,9
19,7
26,5
3,6
3,5
3,4
2,8
100,0
100,0
98,6
98,4
97,0
96,4
95,6
95,4
95,2
94,9
94,6
94,3
94,0
93,6
93,5
93,2
93,1
92,8
92,3
89,6
88,7
52,2
45,6
97,7
97,2
96,5
95,6
42,4
26,0
25,5
24,7
24,4
21,8
98,6
97,8
96,9
41,8
36,7
23,9
99,9
98,9
98,4
98,3
98,2
98,0
98,0
97,8
100,0
98,0
54,2
13,4
8,9
100,0
100,0
100,0
100,0
99,9
99,7
99,5
99,5
99,3
99,2
99,1
99,1
99,1
98,9
98,7
98,7
98,7
98,3
72,9
66,2
60,0
33,5
33,5
31,1
25,1
21,1
20,1
100,0
98,2
97,8
97,2
97,1
96,7
96,6
96,6
96,5
96,5
96,5
96,4
96,4
96,4
96,4
96,4
96,4
96,3
96,2
96,2
96,2
96,2
96,1
96,0
96,0
96,0
96,0
95,9
95,9
95,8
95,8
95,8
95,7
95,6
95,6
95,5
95,5
95,5
95,5
95,4
95,4
95,4
95,3
95,3
95,3
95,2
95,2
95,2
95,1
95,1
95,1
95,0
95,0
94,9
94,8
94,7
94,6
94,5
94,5
94,5
94,4
94,0
88,7
88,1
87,9
84,2
81,1
80,8
80,8
26,5
23,8
100,0
100,0
100,0
100,0
100,0
88,5
100,0
100,0
100,0
100,0
100,0
91,6
46,2
45,3
43,3
40,2
26,1
100,0
100,0
100,0
100,0
100,0
95,2
50,5
33,6
27,9
13,1
13,0
100,0
100,0
100,0
100,0
100,0
94,9
21,5
99,1
97,3
96,4
17,9
14,7
6,7
5,8
5,7
4,5
4,4
98,8
5,3
4,4
4,1
3,6
10,2
7,0
6,8
6,2
5,8
100,0
49,5
6,9
5,4
5,3
99,5
67,8
59,6
54,9
37,0
28,0
26,4
21,8
20,0
99,7
42,0
16,5
16,0
13,7
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
27,6
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
87,1
73,4
66,8
59,5
48,9
47,5
43,9
36,2
34,4
31,7
31,2
30,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
99,8
99,5
65,4
60,2
59,4
56,8
51,3
44,0
42,3
31,2
24,5
22,3
21,7
21,0
10,6
5,0
4,5
4,3
4,2
14,7
11,0
5,9
5,6
5,1
28,1
20,8
9,2
7,2
6,9
20,0
14,7
9,4
8,1
7,7
14,6
14,3
10,1
9,4
7,5
99,0
98,6
98,3
97,8
97,4
97,3
97,2
97,2
97,1
96,5
96,0
95,4
95,4
95,4
95,3
95,2
95,0
94,9
94,8
94,8
94,6
94,6
94,6
94,5
94,5
94,4
94,4
94,4
94,3
94,1
94,0
94,0
94,0
94,0
93,9
92,7
92,5
92,3
92,0
91,8
91,7
91,7
91,6
91,5
91,3
91,2
91,2
91,1
90,9
90,6
90,0
89,8
89,7
89,6
89,6
89,4
89,4
89,4
89,3
88,9
88,7
88,5
87,9
87,8
87,2
86,9
86,6
86,6
86,6
86,5
86,3
86,1
86,0
85,9
85,7
85,2
84,9
84,8
84,8
84,2
84,2
84,0
83,9
83,8
83,4
83,1
82,9
82,8
82,7
82,7
82,2
82,2
82,1
82,1
82,1
81,7
81,4
81,2
81,2
81,2
80,9
80,4
80,3
80,2
79,9
79,8
79,2
79,1
79,0
78,6
78,4
78,1
78,1
77,8
77,6
76,9
76,4
76,3
72,0
71,5
71,4
69,3
68,9
68,3
66,5
65,1
64,4
61,9
61,2
61,1
61,0
60,8
59,1
58,6
58,3
58,2
58,0
57,5
55,5
55,4
54,8
54,0
53,8
53,6
53,5
53,3
51,5
50,4
44,0
43,4
43,1
42,4
40,3
40,1
37,7
34,6
34,4
26,1
24,0
22,2
21,0
96,8
18,1
12,3
9,7
9,5
100,0
100,0
86,8
85,5
34,3
22,8
100,0
100,0
99,9
99,9
99,9
99,8
99,8
99,8
99,8
99,7
99,7
99,5
99,4
99,4
98,6
98,4
98,3
98,3
97,8
97,7
97,5
97,0
96,9
96,5
96,4
96,3
96,1
94,0
91,0
89,2
86,9
85,4
82,8
81,9
69,6
66,4
63,0
58,8
56,6
50,0
44,6
43,7
43,7
42,5
36,9
36,8
36,0
35,4
34,9
33,3
33,0
32,5
32,1
32,0
31,6
30,8
28,0
27,8
27,2
27,1
27,0
25,9
24,4
24,2
20,5
15,9
8,9
8,3
7,7
5,5
100,0
100,0
99,9
99,9
99,9
99,8
99,8
99,8
99,8
99,7
99,7
99,7
99,3
98,5
97,9
97,8
97,4
97,1
97,1
96,9
96,8
96,7
96,5
96,5
95,9
95,5
94,4
92,9
84,0
61,7
54,4
50,8
39,9
28,9
28,5
21,4
20,4
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
99,9
99,9
99,8
99,7
97,6
97,5
96,5
90,5
88,9
77,2
68,5
66,9
65,1
64,3
62,2
59,6
52,8
52,7
44,3
40,3
33,6
30,8
7,1
6,6
6,6
6,2
6,1
97,2
97,0
96,8
96,8
96,8
96,6
96,5
96,2
96,0
96,0
93,0
92,6
90,5
90,3
88,6
86,4
76,8
75,7
70,5
36,3
25,7
23,7
22,2
21,5
30,3
22,2
12,3
11,6
10,2
91,6
55,4
14,5
14,3
10,8
99,9
99,9
99,9
99,9
99,8
99,8
99,8
99,8
99,8
99,8
99,4
96,9
96,0
95,8
95,8
95,1
94,3
94,1
94,1
93,8
93,4
93,3
93,1
93,0
92,9
91,9
91,5
90,0
89,8
89,8
89,7
89,3
89,3
88,8
88,6
87,8
87,2
86,4
86,0
85,7
84,9
83,8
83,2
82,0
81,1
80,3
79,2
78,8
77,7
67,0
64,6
63,7
63,4
59,2
57,8
57,5
49,4
45,1
41,1
36,6
20,8
100,0
100,0
99,9
99,9
99,9
99,9
99,9
99,8
99,8
99,8
99,8
99,7
99,7
99,7
99,4
99,4
99,0
98,9
98,9
98,8
98,7
98,5
98,5
98,5
98,5
98,3
98,1
98,0
97,6
97,4
94,6
93,4
92,8
91,8
26,5
26,5
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
99,9
